1603894574.240707,0.3,0.3
1603894574.7423644,0.3,0.3
1603894575.2443204,0.3,0.3
1603894575.746162,0.3,0.3
1603894576.248025,0.3,0.3
1603894576.7498312,0.3,0.3
1603894577.2515385,0.3,0.3
1603894577.7533288,0.3,0.3
1603894578.2551184,0.3,0.3
1603894578.7569141,0.3,0.18
1603894579.2587595,0.3,0.3
1603894579.7606084,0.3,0.3
1603894580.26237,0.3,0.3
1603894580.7669208,0.3,0.144
1603894581.268758,0.3,0.3
1603894581.7705617,0.3,0.3
1603894582.272402,0.3,0.3
1603894582.7741528,0.3,0.3
1603894583.2759378,0.3,0.3
1603894583.7777617,0.3,0.3
1603894584.2794988,0.3,0.3
1603894584.7811797,0.3,0.3
1603894585.282985,0.3,0.3
1603894585.7878768,0.3,0.3
1603894586.2897058,0.3,0.3
1603894586.7915676,0.3,0.3
1603894587.2934067,0.3,0.3
1603894587.7951005,0.3,0.3
1603894588.296907,0.3,0.3
1603894588.7986114,0.3,0.3
1603894589.300412,0.3,0.3
1603894589.8022394,0.3,0.3
1603894590.3039844,0.3,0.3
1603894590.8058288,0.3,0.3
1603894591.3076856,0.3,0.3
1603894591.8094308,0.3,0.3
1603894592.3111186,0.18,0.3
1603894592.8129513,0.3,0.3
1603894593.314785,0.3,0.3
1603894593.8164477,0.3,0.3
1603894594.318252,0.3,0.3
1603894594.8201365,0.3,0.3
1603894595.32191,0.3,0.3
1603894595.8237183,0.3,0.3
1603894596.3282127,0.3,0.144
1603894596.8300416,0.3,0.3
1603894597.3318536,0.3,0.3
1603894597.8335638,0.3,0.3
1603894598.3353486,0.3,0.3
1603894598.8371372,0.3,0.3
1603894599.3388476,0.3,0.3
1603894599.8406987,0.3,0.3
1603894600.3425224,0.3,0.3
1603894600.8443236,0.3,0.3
1603894601.3461354,0.3,0.3
1603894601.8480127,0.3,0.3
1603894602.3498027,0.3,0.3
1603894602.8515446,0.3,0.3
1603894603.3533592,0.3,0.3
1603894603.8550434,0.3,0.3
1603894604.3566937,0.3,0.3
1603894604.8585017,0.3,0.3
1603894605.3601778,0.3,0.3
1603894605.8619132,0.3,0.3
1603894606.363739,0.3,0.3
1603894606.868126,0.3,0.3
1603894607.3698323,0.3,0.18
1603894607.871649,0.3,0.3
1603894608.37342,0.3,0.3
1603894608.8751209,0.3,0.3
1603894609.376913,0.3,0.3
1603894609.878647,0.3,0.3
1603894610.3803303,0.3,0.3
1603894610.8821673,0.3,0.3
1603894611.3839226,0.3,0.3
1603894611.8884375,0.3,0.3
1603894612.3902566,0.3,0.18
1603894612.8920271,0.3,0.3
1603894613.3938675,0.3,0.3
1603894613.8956978,0.3,0.3
1603894614.3975048,0.3,0.3
1603894614.8993382,0.3,0.3
1603894615.400918,0.3,0.3
1603894615.9027457,0.3,0.3
1603894616.4044647,0.3,0.3
1603894616.906421,0.3,0.3
1603894617.4082282,0.3,0.3
1603894617.9099393,0.3,0.3
1603894618.4117599,0.3,0.3
1603894618.9134035,0.3,0.3
1603894619.415061,0.3,0.3
1603894619.9168758,0.3,0.3
