1603789151.6799197,0.3,0.18
1603789152.1814914,0.18,0.3
1603789152.6832302,0.18,0.3
1603789153.1849382,0.3,0.3
1603789153.6866057,0.3,0.18
1603789154.1884625,0.3,0.3
1603789154.6902027,0.3,0.3
1603789155.191895,0.3,0.3
1603789155.693643,0.18,0.3
1603789156.1954346,0.3,0.3
1603789156.6971066,0.3,0.144
1603789157.1988542,0.18,0.3
1603789157.7005165,0.3,0.18
1603789158.2021534,0.3,0.3
1603789158.7039263,0.18,0.3
1603789159.205584,0.3,0.3
1603789159.7072806,0.3,0.18
1603789160.2091846,0.3,0.3
1603789160.710914,0.3,0.3
1603789161.2126865,0.3,0.3
1603789161.71445,0.3,0.3
1603789162.2162104,0.3,0.3
1603789162.717921,0.3,0.3
1603789163.2197258,0.3,0.3
1603789163.7214804,0.3,0.3
1603789164.2232978,0.3,0.3
1603789164.725077,0.3,0.3
1603789165.2267814,0.3,0.3
1603789165.728543,0.3,0.3
1603789166.230298,0.18,0.3
1603789166.7319653,0.3,0.3
1603789167.2335966,0.3,0.18
1603789167.7354026,0.3,0.3
1603789168.2370908,0.3,0.3
1603789168.7387264,0.3,0.3
1603789169.2404885,0.3,0.3
1603789169.7421274,0.18,0.3
1603789170.2438157,0.18,0.3
1603789170.7457445,0.3,0.18
1603789171.2475371,0.3,0.3
1603789171.74932,0.3,0.3
1603789172.251093,0.3,0.3
1603789172.7527437,0.3,0.3
1603789173.254449,0.3,0.3
1603789173.7562163,0.3,0.3
1603789174.2579026,0.3,0.3
1603789174.7595649,0.3,0.18
1603789175.2613282,0.3,0.3
1603789175.7629533,0.18,0.3
1603789176.2647798,0.3,0.3
1603789176.766595,0.3,0.18
1603789177.2683344,0.3,0.3
1603789177.7699616,0.18,0.3
1603789178.271724,0.3,0.3
1603789178.7733831,0.3,0.3
1603789179.2750337,0.3,0.3
1603789179.77682,0.3,0.3
1603789180.2784927,0.3,0.18
1603789180.78014,0.3,0.3
1603789181.281937,0.3,0.3
1603789181.783695,0.18,0.3
1603789182.285419,0.3,0.3
1603789182.7871826,0.3,0.3
1603789183.288868,0.3,0.3
1603789183.790553,0.3,0.3
1603789184.2923615,0.3,0.3
1603789184.7941263,0.3,0.3
1603789185.2957907,0.3,0.3
1603789185.7975461,0.3,0.3
1603789186.2993517,0.3,0.3
1603789186.8010638,0.3,0.3
1603789187.302978,0.3,0.3
1603789187.8047526,0.3,0.3
1603789188.3064275,0.3,0.3
1603789188.808209,0.3,0.3
1603789189.309895,0.3,0.18
1603789189.8115773,0.3,0.3
1603789190.3133724,0.3,0.3
1603789190.8151624,0.3,0.3
1603789191.3169677,0.3,0.3
1603789191.8187573,0.3,0.3
1603789192.320404,0.3,0.3
1603789192.822116,0.3,0.3
1603789193.323873,0.18,0.3
1603789193.8255422,0.3,0.3
1603789194.3271692,0.3,0.18
1603789194.828937,0.3,0.3
1603789195.3306012,0.18,0.3
1603789195.832356,0.3,0.3
1603789196.3341527,0.3,0.18
1603789196.8358312,0.3,0.3
1603789197.3374825,0.3,0.3
1603789197.8393855,0.18,0.3
1603789198.341141,0.3,0.3
1603789198.8429008,0.3,0.3
1603789199.3446808,0.3,0.3
1603789199.8463686,0.3,0.3
1603789200.3480546,0.3,0.18
1603789200.8498776,0.3,0.18
