1605532523.35424352,0.03550200,-0.00768600,1.00979400,0.08559283,-0.15018939,-0.10465000,1.19085750,0.22624000,0.04998538,0.00365390,0.28865829
1605532523.41738462,0.03318400,-0.00780800,1.00942800,0.11314682,-0.10946643,0.00035000,0.21085750,-0.01876000,0.04998538,0.00365390,0.28865829
1605532523.47893238,0.03416000,-0.00695400,1.01064800,-0.18450344,0.16727922,0.03535000,0.31585750,-0.05376000,0.05188541,-0.00409237,0.29377375
1605532523.54108572,0.03294000,-0.00756400,1.00979400,-0.02262239,0.07267657,-0.06965000,0.45585750,-0.19376000,0.05013154,-0.00833090,0.29143525
1605532523.60260820,0.03452600,-0.00610000,1.01186800,0.06553964,-0.10447057,-0.38465000,0.70085750,0.26124000,0.05013154,-0.00833090,0.29143525
1605532523.66462040,0.03452600,-0.00634400,1.00869600,0.02978276,0.32535907,-0.17465000,0.45585750,0.01624000,0.05568547,-0.00277697,0.29406606
1605532523.72606111,0.03440400,-0.00719800,1.01235600,0.00654432,0.02796485,0.07035000,0.38585750,0.05124000,0.05568547,-0.00087694,0.28895060
1605532523.78751230,0.03525800,-0.00756400,1.00857400,-0.01871805,-0.02812580,-0.06965000,0.45585750,-0.05376000,0.05363929,-0.00087694,0.28895060
1605532523.84897017,0.03464800,-0.00475800,1.01223400,0.34142421,-0.17456760,-0.10465000,0.14085750,-0.01876000,0.04954692,0.00277697,0.29333528
1605532523.91041160,0.03477000,-0.00671000,1.00967200,0.03136587,-0.00597634,-0.27965000,0.66585750,0.08624000,0.04954692,0.00277697,0.29333528
1605532523.97184801,0.03538000,-0.00634400,1.00845200,0.05747714,-0.24989008,-0.17465000,1.15585750,-0.05376000,0.05670856,-0.00423853,0.29406606
1605532524.03331089,0.03428200,-0.00549000,1.00784200,0.09466412,-0.22528099,-0.10465000,0.56085750,0.08624000,0.05407776,-0.00116925,0.29362759
1605532524.09596920,0.03464800,-0.00719800,1.01186800,0.03709271,-0.00523467,0.00035000,0.42085750,-0.01876000,0.05407776,-0.00116925,0.29362759
1605532524.15923262,0.03623400,-0.00719800,1.00845200,0.02252706,-0.09909680,0.00035000,0.17585750,-0.01876000,0.05173926,-0.00116925,0.28997369
1605532524.22189665,0.03477000,-0.00658800,1.01296600,0.10074737,-0.00339109,-0.27965000,0.66585750,0.08624000,0.05173926,-0.00116925,0.28997369
1605532524.28557467,0.03635600,-0.00695400,1.00808600,0.14608529,-0.11559056,-0.38465000,0.77085750,0.01624000,0.05641625,0.00540778,0.28719673
1605532524.34827280,0.03586800,-0.00671000,1.01357600,-0.02889264,-0.05973207,-0.06965000,0.56085750,0.08624000,0.05612394,0.00248465,0.29187372
1605532524.41208124,0.03367200,-0.00658800,1.00723200,-0.06192883,1.82110787,-0.20965000,0.59585750,0.15624000,0.05612394,0.00248465,0.29187372
1605532524.47491026,0.03403800,-0.00719800,1.01162400,0.07772972,-0.05207604,-0.13965000,0.59585750,-0.08876000,0.04954692,-0.00277697,0.29684303
1605532524.53827167,0.03464800,-0.00841800,1.00820800,0.12741351,-0.00264569,-0.20965000,0.63085750,-0.01876000,0.04954692,-0.00277697,0.29684303
1605532524.60103464,0.03635600,-0.00658800,1.01333200,-0.04453104,-0.09581023,-0.59465000,1.08585750,0.26124000,0.05378544,-0.00131540,0.30166618
1605532524.66464210,0.03416000,-0.00634400,1.00881800,0.16618585,0.00350240,-0.24465000,0.77085750,0.08624000,0.05115463,0.00175387,0.29421222
1605532524.72770762,0.03501400,-0.00658800,1.01235600,-0.24878506,-0.03262614,0.00035000,0.07085750,0.12124000,0.05115463,0.00175387,0.29421222
1605532524.79169250,0.03477000,-0.00695400,1.00589000,0.15999497,-0.19240386,-0.03465000,0.52585750,-0.01876000,0.05320082,0.00219234,0.30195849
