timestamp,ax,ay,az,roll,pitch,wx,wy,wz,mx,my,mz
1605537060.15547109,1.03858600,0.00854000,-0.00719800,0.50195015,-89.60001937,-17.96156250,-3.29379750,53.15182250,-0.41873721,-1.61151710,0.45410699
1605537060.21813726,1.07628400,-0.04867800,-0.06283000,-2.64689476,-85.83242412,-16.77156250,14.73120250,68.30682250,-0.42239111,-1.56416253,0.45893014
1605537060.28081965,1.01723600,-0.18361000,0.00658800,-8.98213973,-81.18842818,-7.49656250,16.48120250,88.57182250,-0.42239111,-1.56416253,0.45893014
1605537060.34350371,0.92207600,-0.28853000,0.04294400,-17.94980588,-72.03477212,6.78343750,13.26120250,109.92182250,-0.41289097,-1.47223034,0.44855305
1605537060.40612936,0.86729800,-0.38210400,0.04550600,-24.31638170,-65.68426977,14.51843750,8.43120250,120.24682250,-0.41289097,-1.47223034,0.44855305
1605537060.46885920,0.81801000,-0.48458400,0.08759600,-31.38429001,-58.49768133,11.22843750,3.49620250,116.36182250,-0.38921368,-1.35369775,0.45776089
1605537060.53168035,0.80141800,-0.57864600,0.09150000,-36.22356921,-53.60289736,2.23343750,8.29120250,104.39182250,-0.33557439,-1.24568840,0.46229173
1605537060.59448814,0.78263000,-0.63000800,0.09564800,-39.02323170,-50.54742696,9.16343750,1.67620250,77.79182250,-0.33557439,-1.24568840,0.46229173
1605537060.65720224,0.75640000,-0.72785200,0.07844600,-43.43313348,-46.45682553,19.97843750,-4.69379750,60.71182250,-0.28588132,-1.16676410,0.46024554
1605537060.71999478,0.71272400,-0.74908000,0.07295600,-46.75655855,-43.09806904,22.74343750,-7.00379750,40.23682250,-0.26278866,-1.13066355,0.45235311
1605537060.78286362,0.63696200,-0.74944600,0.11199600,-49.06616433,-40.35502197,15.35843750,-2.52379750,46.67682250,-0.26278866,-1.13066355,0.45235311
1605537060.84564924,0.59218800,-0.77689600,0.13456600,-51.64404101,-37.30638056,3.03843750,2.13120250,43.70182250,-0.23048816,-1.10245542,0.44972230
1605537060.90836048,0.54460800,-0.79129200,0.13090600,-54.91740359,-33.98522664,-5.88656250,-0.17879750,56.82682250,-0.19921076,-1.07702426,0.45249927
