
timestamp,ax,ay,az,roll,pitch,wx,wy,wz,mx,my,mz
1604404756.93788886,0.00536800,-0.00671000,1.01565000,-0.16106691,-0.31319982,-0.09962750,-0.79619750,-0.24778250,-0.37152879,0.94723765,0.59061678
1604404757.00090265,0.00195200,-0.00463600,1.02065200,0.14918994,-0.18731601,-0.02962750,-0.34119750,-0.03778250,-0.37152879,0.94723765,0.59061678
1604404757.06394649,0.00536800,-0.00805200,1.02382400,-0.18498413,0.01195213,-0.16962750,0.14880250,0.10221750,-0.37328267,0.94533762,0.59003215
1604404757.12691045,0.00622200,-0.00536800,1.02480000,-0.03450047,-0.06287767,0.42537250,-0.58619750,-0.24778250,-0.37328267,0.94533762,0.59003215
1604404757.19001865,0.00390400,-0.00561200,1.02236000,-0.04717528,0.00600307,-0.30962750,0.28880250,0.06721750,-0.36831336,0.94811459,0.58930137
1604404757.25297070,0.00524600,-0.00305000,1.02455600,0.09545798,-0.06907392,0.32037250,-0.65619750,-0.21278250,-0.37620579,0.94694534,0.58857059
1604404757.31597829,0.00671000,-0.00573400,1.02577600,-0.05400833,-0.15043169,-0.44962750,0.95380250,0.27721750,-0.37620579,0.94694534,0.58857059
1604404757.37894559,0.00561200,-0.00402600,1.02541000,-0.06252438,-0.09087069,0.14537250,-0.41119750,-0.07278250,-0.37269804,0.94636071,0.58287051
1604404757.44199562,0.00854000,-0.00500200,1.02480000,-0.11789129,-0.25578845,-0.34462750,0.56880250,0.20721750,-0.37269804,0.94665303,0.58769366
1604404757.50496531,0.00475800,-0.00732000,1.02382400,-0.08634586,0.12206867,0.18037250,-0.09619750,-0.07278250,-0.36685180,0.94665303,0.58769366
1604404757.56792426,0.00524600,-0.00500200,1.02358000,-0.36331600,0.24388256,0.28537250,-0.48119750,-0.63278250,-0.37284420,0.94197603,0.59412452
1604404757.63138509,0.00756400,-0.00744200,1.01003800,-0.24643209,-0.69673109,-0.13462750,-0.02619750,-0.10778250,-0.37284420,0.94197603,0.59412452
1604404757.69452834,0.00573400,-0.00366000,1.01821200,0.22442412,-0.10592419,-0.09962750,0.42880250,-0.07278250,-0.37255189,0.94460684,0.58637825
1604404757.75761247,0.00524600,-0.00902800,1.02126200,-0.24086957,0.13461923,0.60037250,-1.11119750,-0.17778250,-0.37284420,0.94533762,0.58623210
1604404757.82517242,0.00744200,-0.00378200,1.01870000,0.05290674,-0.23613065,0.25037250,-0.44619750,-0.14278250,-0.37284420,0.94533762,0.58623210
1604404757.88814998,0.00439200,-0.00268400,1.02040800,0.11490793,0.17564309,-0.30962750,0.35880250,0.03221750,-0.37269804,0.94153756,0.59017831
1604404757.95136833,0.00183000,-0.00512400,1.02382400,-0.02147745,0.12106270,-0.06462750,0.39380250,-0.10778250,-0.37269804,0.94153756,0.59266296
1604404758.01385641,0.00597800,-0.00378200,1.02370200,0.05229044,-0.11359478,-0.34462750,0.77880250,0.31221750,-0.36845951,0.94957615,0.59266296
1604404758.07722497,0.00488000,-0.00658800,1.02297000,-0.10385050,-0.05008148,0.42537250,-0.93619750,-0.28278250,-0.37357498,0.94709149,0.58564747
1604404758.14000463,0.00573400,-0.00500200,1.02431200,-0.08667390,-0.09481860,0.35537250,-0.44619750,-0.24778250,-0.37357498,0.94709149,0.58564747
1604404758.20320296,0.00427000,-0.00536800,1.02260400,0.10854726,-0.01541977,0.04037250,0.04380250,-0.21278250,-0.36772873,0.94372990,0.58915522
1604404758.26619291,0.00561200,-0.00488000,1.02272600,-0.19791842,-0.03543585,0.32037250,-0.48119750,-0.10778250,-0.36758258,0.94577609,0.59397837
1604404758.32879472,0.00414800,-0.00317200,1.02309200,0.14307190,-0.02829736,-0.34462750,0.74380250,0.48721750,-0.36758258,0.94577609,0.59397837
1604404758.39218473,0.00536800,-0.00451400,1.02553200,0.08725377,-0.09196621,-0.20462750,0.25380250,0.06721750,-0.36948261,0.94533762,0.59076293
1604404758.45475006,0.00488000,-0.00622200,1.02480000,0.02533898,0.07256529,0.00537250,-0.48119750,-0.21278250,-0.36948261,0.94533762,0.59076293
1604404758.51833820,0.00390400,-0.00414800,1.03138800,0.04196253,0.33203167,0.00537250,0.04380250,0.13721750,-0.36875183,0.94826074,0.58155510
1604404758.58094978,0.00536800,-0.00573400,1.02223800,0.00578009,-0.26188799,-0.20462750,0.11380250,0.06721750,-0.36919030,0.94343759,0.59193218
1604404758.64398241,0.00475800,-0.00146400,1.02565400,0.18383227,-0.11034806,-0.58962750,0.77880250,0.41721750,-0.36919030,0.94343759,0.59193218
1604404758.70704460,0.00378200,-0.00512400,1.02321400,-0.02130059,-0.15212742,0.11037250,-0.20119750,-0.24778250,-0.37795966,0.94270681,0.59266296
1604404758.76971459,0.00500200,-0.00610000,1.02492200,-0.07538662,0.06673545,-0.58962750,1.05880250,0.52221750,-0.34054370,0.94446068,0.58345513
1604404758.83234286,0.00561200,-0.00341600,1.02614200,0.07488071,-0.06250537,-0.72962750,1.09380250,0.52221750,-0.37357498,0.94446068,0.58345513
1604404758.89536786,0.00524600,-0.00658800,1.02382400,-0.10305720,-0.07680297,0.88037250,-1.28619750,-0.45778250,-0.37211342,0.94212219,0.59237065
1604404758.95841098,0.00622200,-0.00524600,1.02699600,-0.02621899,-0.12253294,0.25037250,-0.16619750,-0.17778250,-0.37211342,0.94212219,0.59237065
1604404759.02138853,0.00683200,-0.00500200,1.02553200,-0.01638560,-0.16157634,-0.13462750,-0.02619750,-0.00278250,-0.36422099,0.94460684,0.58798597
1604404759.08440876,0.00512400,-0.00585600,1.02638600,-0.04769420,-0.06246866,-0.06462750,0.07880250,0.13721750,-0.37489038,0.94796843,0.58725519
1604404759.14761567,0.00427000,-0.00622200,1.02370200,0.05361264,-0.01576137,-0.06462750,0.11380250,0.06721750,-0.37489038,0.94796843,0.58725519
1604404759.21080542,0.00536800,-0.00500200,1.02516600,0.23145406,-0.37079492,-0.20462750,0.42880250,0.55721750,-0.37284420,0.94752996,0.59500146
1604404759.27381063,0.00500200,-0.00488000,1.02236000,0.10923687,-0.01437036,0.04037250,-0.02619750,0.31221750,-0.37284420,0.94752996,0.59500146
1604404759.33678269,0.00622200,-0.00366000,1.02541000,0.32031457,-0.41231466,-0.20462750,0.32380250,0.55721750,-0.37006723,0.94665303,0.59076293
1604404759.39985275,0.00512400,-0.00780800,1.03151000,-0.09353764,0.37945224,0.04037250,-0.27119750,-0.21278250,-0.36729027,0.94051447,0.58287051
1604404759.46276450,0.00549000,-0.00305000,1.01455200,0.10715400,-0.26556887,-0.02962750,-1.11119750,-0.24778250,-0.36729027,0.94051447,0.58287051
1604404759.52573466,0.00451400,-0.00536800,1.02492200,-0.03446339,-0.11058232,0.74037250,-1.21619750,-0.63278250,-0.36992108,0.94562993,0.58769366
1604404759.58872461,0.00817400,-0.00744200,1.02650800,-0.14976157,0.06697915,0.63537250,-1.04119750,-0.31778250,-0.36816720,0.94519146,0.59076293
1604404759.65172601,0.00573400,-0.00280600,1.02199400,0.10830529,-0.13890054,-0.86962750,1.30380250,0.45221750,-0.36816720,0.94519146,0.59076293
1604404759.71471691,0.00402600,-0.00610000,1.02248200,-0.07356851,-0.00026467,-0.34462750,0.63880250,0.45221750,-0.36670564,0.94767612,0.58403975
1604404759.77774072,0.00414800,-0.00524600,1.02370200,-0.02754148,-0.00820190,0.81037250,-1.25119750,-0.28278250,-0.36670564,0.94767612,0.58403975
1604404759.84082389,0.00671000,-0.00390400,1.02248200,0.04724590,-0.15172666,0.04037250,-0.16619750,0.03221750,-0.36904414,0.94416837,0.58418591
1604404759.90368223,0.00439200,-0.00414800,1.02309200,0.10843494,-0.02242461,-0.30962750,0.28880250,0.13721750,-0.37035954,0.95030693,0.59061678
1604404759.96673465,0.00463600,-0.00439200,1.02321400,0.10087428,-0.03724319,-0.16962750,0.32380250,0.27721750,-0.37035954,0.95030693,0.59061678
1604404760.02972078,0.00451400,-0.00695400,1.02211600,-0.01404173,0.29862416,-0.02962750,0.18380250,-0.14278250,-0.37269804,0.94504531,0.59047062
1604404760.09278750,0.00427000,-0.00451400,1.02297000,0.04064096,-0.30134769,0.18037250,-0.20119750,-0.49278250,-0.37269804,0.94504531,0.59047062
1604404760.15582728,0.00610000,-0.00597800,1.02443400,-0.11946627,-0.01707902,0.00537250,0.00880250,-0.45778250,-0.37035954,0.94314528,0.59587840
1604404760.21878123,0.00427000,-0.00671000,1.02516600,-0.16394290,0.27814129,0.07537250,-0.09619750,0.20721750,-0.36612102,0.93934522,0.58988600
1604404760.28191280,0.00610000,-0.00561200,1.02480000,-0.21865794,0.03943711,-0.02962750,1.30380250,0.66221750,-0.36612102,0.93934522,0.58988600
1604404760.34495306,0.00451400,-0.00854000,1.02577600,-0.21138539,0.15545294,-0.20462750,0.18380250,0.10221750,-0.37167495,0.94270681,0.58257819
1604404760.40793514,0.00524600,-0.00427000,1.02602000,0.02717135,-0.13747641,-0.58962750,1.05880250,0.38221750,-0.37503654,0.94519146,0.59120140
1604404760.47103047,0.00500200,-0.00488000,1.02419000,-0.00738044,-0.05622423,-0.65962750,0.95380250,0.45221750,-0.37503654,0.94519146,0.59120140
1604404760.53397560,0.00646600,-0.00768600,1.02492200,-0.16099023,-0.13529322,0.35537250,-0.58619750,-0.31778250,-0.37547501,0.94416837,0.59061678
1604404760.59698439,0.00317200,-0.00500200,1.02638600,-0.01494239,0.04568166,-0.51962750,0.74380250,0.38221750,-0.37547501,0.94416837,0.59061678
1604404760.66015458,0.00573400,-0.00646600,1.02358000,-0.13897524,-0.09870385,-0.16962750,0.11380250,-0.03778250,-0.36436714,0.94197603,0.58813213
1604404760.72317743,0.00341600,-0.00463600,1.02492200,0.38134828,0.03297316,-0.06462750,0.07880250,-0.10778250,-0.36787489,0.94606840,0.58973984
1604404760.78606296,0.00561200,-0.00671000,1.02345800,0.12191491,-0.09117531,-0.41462750,0.53380250,0.10221750,-0.36787489,0.94606840,0.58973984
1604404760.84901452,0.00463600,-0.00488000,1.02443400,-0.12280279,0.14863787,0.14537250,-0.27119750,-0.52778250,-0.37342882,0.94446068,0.58155510
1604404760.91198039,0.00463600,-0.00451400,1.02297000,0.01939686,-0.26884349,-0.30962750,0.39380250,0.38221750,-0.37342882,0.94446068,0.58155510
1604404760.97496724,0.00756400,-0.00646600,1.02345800,-0.14160950,-0.03178110,-0.02962750,0.07880250,-0.21278250,-0.37196726,0.94738381,0.58403975
1604404761.03787422,0.00439200,-0.00597800,1.02650800,-0.04762235,0.38702187,0.04037250,0.46380250,0.38221750,-0.37065186,0.94650687,0.58506285
1604404761.10094810,0.00512400,-0.00634400,1.01748000,0.00456830,-0.33972089,-0.06462750,0.46380250,0.17221750,-0.37065186,0.94650687,0.58506285
1604404761.16402102,0.00463600,-0.00256200,1.02358000,0.12220783,-0.19979753,0.74037250,-1.04119750,-0.59778250,-0.36758258,0.94752996,0.59193218
1604404761.22701859,0.00451400,-0.00353800,1.01955400,0.06679269,-0.07806548,-0.58962750,0.81380250,0.34721750,-0.36977492,0.95206080,0.58827828
1604404761.29010653,0.00780800,-0.00744200,1.02504400,-0.15034429,-0.21282051,-0.13462750,0.07880250,0.10221750,-0.36977492,0.95206080,0.58827828
1604404761.35305333,0.00512400,-0.00585600,1.02297000,-0.06197800,-0.06304754,-0.37962750,0.56880250,0.13721750,-0.36655949,0.94679918,0.58360129
1604404761.41612625,0.00280600,-0.00524600,1.02443400,-0.02740332,0.06686532,-0.34462750,0.42880250,-0.03778250,-0.36655949,0.94679918,0.58360129
1604404761.47913027,0.00646600,-0.00561200,1.02467800,-0.22764358,-0.13949527,-0.27462750,0.32380250,0.10221750,-0.37123648,0.95074540,0.58520900
1604404761.54212475,0.00536800,-0.00439200,1.02394600,-0.25699094,1.66258599,0.18037250,-0.23619750,-0.24778250,-0.37035954,0.94475300,0.58257819
1604404761.60503078,0.00414800,-0.00536800,1.02443400,0.00458915,-0.00995329,-0.09962750,0.28880250,-0.00278250,-0.37035954,0.94475300,0.58257819
1604404761.66800141,0.00561200,-0.00427000,1.02358000,-0.04120807,-0.17186562,0.07537250,-0.02619750,0.38221750,-0.36977492,0.94840690,0.58140894
1604404761.73109269,0.00183000,-0.00524600,1.05493400,-0.21363936,0.13584532,0.04037250,-0.34119750,-0.59778250,-0.36977492,0.94840690,0.59266296
1604404761.79409766,0.00573400,-0.00573400,1.02663000,-0.26315802,-0.17469829,0.04037250,-0.30619750,-0.52778250,-0.36919030,0.94782227,0.59266296
1604404761.85709143,0.00793000,-0.00488000,1.01211200,-0.10041711,-0.08027915,0.04037250,-0.97119750,-0.49278250,-0.37138264,0.94679918,0.58900906
1604404761.92017341,0.00390400,-0.00488000,1.02223800,-0.16517048,0.01162321,-0.09962750,1.26880250,0.66221750,-0.37138264,0.94679918,0.58900906
1604404761.98320222,0.00768600,-0.00707600,1.02467800,-0.13002368,-0.30847269,0.74037250,-1.07619750,-0.49278250,-0.36787489,0.94899152,0.58550132
1604404762.04628682,0.00683200,-0.00414800,1.02467800,0.03368269,-0.21298431,0.18037250,-0.23619750,-0.21278250,-0.37006723,0.95089155,0.58783981
1604404762.10935545,0.00207400,-0.00561200,1.02480000,-0.05009941,0.10691880,0.49537250,-0.76119750,-0.42278250,-0.37006723,0.95089155,0.58783981
1604404762.17239237,0.00695400,-0.00549000,1.02516600,-0.04000816,-0.16352734,-0.02962750,0.11380250,0.24221750,-0.36977492,0.94621456,0.58023970
1604404762.23540521,0.00536800,-0.00658800,1.02431200,-0.10148251,-0.07551991,0.11037250,-0.27119750,0.13721750,-0.36977492,0.94621456,0.58023970
1604404762.29833269,0.00366000,-0.00622200,1.02309200,0.06128008,0.01926120,0.11037250,-0.13119750,-0.14278250,-0.36729027,0.94694534,0.58813213
1604404762.36137342,0.00866200,-0.00805200,1.02455600,-0.18957422,-0.25876912,0.07537250,-0.27119750,0.03221750,-0.37094417,0.94855305,0.59032447
1604404762.42436147,0.00451400,-0.00463600,1.02602000,-0.17060532,0.27130592,0.25037250,-0.41119750,-0.07278250,-0.37094417,0.94855305,0.59032447
1604404762.48738050,0.00366000,-0.00719800,1.02455600,-0.02116720,-0.02904525,-0.20462750,0.00880250,0.34721750,-0.37357498,0.94899152,0.58506285
1604404762.55051899,0.00561200,-0.00561200,1.05591000,-0.08423858,0.26396224,-0.06462750,0.21880250,0.45221750,-0.36802105,0.95176849,0.58374744
1604404762.61353350,0.00463600,-0.00341600,1.01882200,0.06665969,-0.42130311,-0.16962750,0.35880250,-0.00278250,-0.36802105,0.95176849,0.58374744
1604404762.67655706,0.00329400,-0.00793000,1.02602000,-0.29301900,0.15547002,0.04037250,-0.79619750,-0.14278250,-0.37372113,0.94855305,0.59061678
1604404762.73966813,0.00561200,-0.00378200,1.02955800,0.05514437,0.03349358,-0.34462750,0.49880250,0.34721750,-0.37372113,0.94855305,0.59061678
1604404762.80268693,0.00549000,-0.00854000,1.02467800,-0.21189489,0.05987932,0.42537250,-0.58619750,-0.49278250,-0.36729027,0.94752996,0.59120140
1604404762.86571813,0.00610000,-0.00622200,1.02431200,-0.07211184,-0.10750857,-0.41462750,0.60380250,0.06721750,-0.36641333,0.94855305,0.58550132
1604404762.92865992,0.00683200,-0.00512400,1.02492200,-0.02357595,-0.16199268,0.42537250,-0.83119750,-0.42278250,-0.36641333,0.94855305,0.58550132
1604404762.99163437,0.00256200,-0.00536800,1.02443400,-0.03393273,0.08063003,-0.41462750,0.60380250,0.06721750,-0.36743642,0.94168372,0.57863198
1604404763.05460715,0.00597800,-0.00341600,1.02419000,0.08748872,-0.11210371,-0.13462750,0.28880250,-0.00278250,-0.36743642,0.94168372,0.57863198
1604404763.11757159,0.00658800,-0.00597800,1.02345800,-0.25355514,-0.14528578,0.39037250,-0.58619750,-0.17778250,-0.36465946,0.94650687,0.58433207
1604404763.18063879,0.00170800,-0.00683200,1.02358000,0.06108455,0.12814809,-0.09962750,0.14880250,-0.03778250,-0.36889798,0.94723765,0.58550132
1604404763.24356198,0.00756400,-0.00622200,1.02345800,0.01270827,-0.26171450,-0.20462750,0.21880250,0.10221750,-0.36889798,0.94723765,0.58550132
1604404763.30646539,0.00427000,-0.00707600,1.02541000,-0.04142778,-0.15850227,-0.23962750,0.32380250,0.66221750,-0.36729027,0.95323005,0.58170126
1604404763.36953092,0.00549000,-0.00305000,1.02382400,0.23120697,-0.19617201,-0.02962750,0.14880250,-0.24778250,-0.36626717,0.95425314,0.58652441
1604404763.43254685,0.00658800,-0.00439200,1.03212000,-0.13396021,0.24391206,-0.06462750,-0.23619750,-0.07278250,-0.36626717,0.95425314,0.58652441
1604404763.49558091,0.00524600,-0.00341600,1.02736200,-0.01334425,0.13514511,-0.09962750,1.58380250,0.73221750,-0.36305174,0.95016077,0.58009354
1604404763.55859280,0.00634400,-0.00719800,1.02565400,-0.13647528,-0.02856139,0.95037250,-1.35619750,-0.59778250,-0.36305174,0.95016077,0.58009354
1604404763.62156892,0.00414800,-0.00793000,1.02577600,-0.17731146,-0.02853007,-0.44962750,0.98880250,0.31221750,-0.37050570,0.94855305,0.58623210
1604404763.68461037,0.00451400,-0.00048800,1.02333600,0.23829120,0.03233648,0.63537250,-1.00619750,-0.42278250,-0.36933645,0.94913768,0.58126279
1604404763.74761009,0.00707600,-0.01049200,1.02333600,-0.32411025,-0.17412213,-0.72962750,0.98880250,0.10221750,-0.36933645,0.94913768,0.58126279
1604404763.81088185,0.00573400,-0.00366000,1.02321400,0.06311144,-0.09365972,0.60037250,-0.72619750,-0.14278250,-0.36743642,0.94548378,0.58345513
1604404763.87387180,0.00390400,-0.00536800,1.02455600,-0.05348260,0.00633839,-0.02962750,-0.02619750,0.03221750,-0.36743642,0.94548378,0.58345513
1604404763.93686581,0.00561200,-0.00524600,1.02309200,-0.10253033,-0.09000875,0.32037250,-0.62119750,-0.28278250,-0.36933645,0.94533762,0.58360129
1604404763.99996471,0.00500200,-0.00427000,1.02480000,0.00480617,0.13437152,-0.02962750,-0.06119750,-0.10778250,-0.36685180,0.94636071,0.58067816
1604404764.06302214,0.00707600,-0.00573400,1.02577600,-0.10363349,0.10735112,-0.13462750,0.11380250,0.45221750,-0.36685180,0.94636071,0.58067816
1604404764.12598705,0.00549000,-0.00585600,1.02370200,0.10719102,-0.21723745,-0.02962750,0.07880250,-0.42278250,-0.37459807,0.94577609,0.58067816
1604404764.18893123,0.00329400,-0.00536800,1.00808600,-0.11572301,-0.47669039,-0.09962750,0.21880250,-0.14278250,-0.37240573,0.95249927,0.58593978
1604404764.25188994,0.00719800,-0.00573400,1.02406800,-0.09614169,-0.13816056,0.04037250,-1.18119750,-0.70278250,-0.37240573,0.95249927,0.58593978
1604404764.31492710,0.00597800,-0.00414800,1.02797200,-0.12197094,0.01960407,0.04037250,-0.76119750,-0.03778250,-0.37415960,0.95045308,0.58740134
1604404764.37786269,0.00512400,-0.00512400,1.02138400,-0.02182030,0.11409660,-0.34462750,0.35880250,0.48721750,-0.37415960,0.95045308,0.58740134
1604404764.44082594,0.00536800,-0.00817400,1.02126200,-0.19295317,-0.12546196,-0.51962750,1.05880250,0.34721750,-0.37284420,0.95045308,0.58857059
1604404764.50383115,0.00402600,-0.00597800,1.02394600,-0.06888396,-0.00167839,-0.44962750,0.84880250,0.27721750,-0.36758258,0.94621456,0.59310143
1604404764.56685090,0.00488000,-0.00488000,1.02443400,-0.00796717,-0.04998604,0.18037250,-0.09619750,-0.28278250,-0.36758258,0.94621456,0.59310143
1604404764.62991428,0.00549000,-0.00475800,1.02443400,0.00007755,-0.08279342,0.11037250,-0.16619750,-0.28278250,-0.37109032,0.94665303,0.58389360
1604404764.69285870,0.00695400,-0.00585600,1.02345800,-0.20405826,-0.16439366,0.21537250,-0.44619750,-0.03778250,-0.37109032,0.94665303,0.58389360
1604404764.75586653,0.00573400,-0.00524600,1.02443400,-0.08162370,-0.09640797,0.25037250,-0.41119750,-0.21278250,-0.36831336,0.94986846,0.58389360
1604404764.81883955,0.00366000,-0.00500200,1.02480000,-0.06042656,0.01982036,0.39037250,-0.48119750,-0.28278250,-0.36539024,0.95133002,0.58403975
1604404764.88184810,0.00512400,-0.00451400,1.02602000,-0.08409767,-0.46212594,-0.06462750,0.11380250,0.24221750,-0.36539024,0.95133002,0.58403975
1604404764.94498515,0.00475800,-0.00671000,1.02223800,-0.15039790,-0.13103715,-0.34462750,0.63880250,-0.07278250,-0.36655949,0.94826074,0.58301666
1604404765.00794840,0.00414800,-0.00427000,1.01735800,-0.15348939,-0.16115501,0.07537250,-1.07619750,-0.21278250,-0.37094417,0.94913768,0.59032447
1604404765.07103705,0.00719800,-0.00573400,1.02345800,-0.05538233,-0.07691190,0.04037250,-0.76119750,-0.24778250,-0.37094417,0.94913768,0.59032447
1604404765.13416982,0.00573400,-0.00414800,1.01894400,0.03237895,-0.25659875,-0.09962750,0.25380250,-0.24778250,-0.36451330,0.94752996,0.58097048
1604404765.19716191,0.00658800,-0.00500200,1.02297000,-0.01453872,-0.06339064,-0.23962750,0.60380250,-0.17778250,-0.36451330,0.94752996,0.58097048
1604404765.26034212,0.00634400,-0.00536800,1.02602000,-0.03414164,-0.13066214,-0.34462750,0.77880250,0.13721750,-0.37050570,0.94723765,0.58140894
1604404765.32336140,0.00451400,-0.00451400,1.02492200,0.01261111,-0.02940777,0.00537250,0.18380250,0.03221750,-0.37065186,0.94636071,0.58813213
1604404765.38632917,0.00378200,-0.00402600,1.02455600,0.04299061,0.01446411,0.07537250,-0.09619750,-0.14278250,-0.37065186,0.94636071,0.58813213
1604404765.44930983,0.00512400,-0.00671000,1.02577600,-0.08307500,-0.06355999,0.42537250,-0.86619750,-0.10778250,-0.37050570,0.94519146,0.58140894
1604404765.51229787,0.00439200,-0.00390400,1.02370200,-0.11364008,-0.02021011,0.28537250,-0.72619750,-0.21278250,-0.36378252,0.94636071,0.58213973
1604404765.57540083,0.00366000,-0.00524600,1.02443400,-0.21894863,0.16899697,0.18037250,-0.37619750,-0.17778250,-0.36378252,0.94636071,0.58213973
1604404765.63839078,0.00610000,-0.00549000,1.02504400,0.10151511,-0.50803059,-0.13462750,0.39380250,-0.31778250,-0.36480561,0.94826074,0.58140894
1604404765.70139599,0.00500200,-0.00463600,1.02614200,0.03972422,-0.21449708,-0.30962750,0.21880250,0.20721750,-0.36480561,0.94826074,0.58140894
1604404765.76437235,0.00549000,-0.00817400,1.02833800,-0.18980466,0.37993113,-0.02962750,-0.55119750,-0.10778250,-0.36495177,0.95264543,0.57717042
1604404765.82736397,0.00524600,-0.00488000,1.01943200,-0.12522006,0.27159168,-0.02962750,1.23380250,0.73221750,-0.36655949,0.94694534,0.58009354
