1603788726.10658383,0.04989800,-0.00744200,1.01687000,0.17056525,0.00602416,-0.10360000,0.03892000,0.39963000,-0.69161064,-1.19950307,-0.46258404
1603788726.16905379,0.04904400,-0.00719800,1.01821200,-0.10078449,0.03311119,0.03640000,-0.27608000,0.11963000,-0.69526454,-1.19701842,-0.45995323
1603788726.23048115,0.05063000,-0.00707600,1.01796800,-0.00760428,-0.03334792,-0.06860000,0.14392000,0.25963000,-0.69526454,-1.19701842,-0.45995323
1603788726.29184079,0.04880000,-0.00683200,1.01577200,0.09459157,0.11151228,-0.17360000,-0.17108000,0.01463000,-0.69482607,-1.19906460,-0.46009939
1603788726.35306883,0.05026400,-0.00756400,1.01735800,0.34913443,-0.14854677,-0.03360000,-0.45108000,0.15463000,-0.69482607,-1.19906460,-0.46009939
1603788726.41496015,0.04989800,-0.00683200,1.01662600,0.00346269,-0.01152297,-0.13860000,-0.17108000,0.29463000,-0.69394914,-1.19921076,-0.45425314
1603788726.47611523,0.04965400,-0.00744200,1.01845600,-0.02797797,-0.03197866,-0.10360000,-0.13608000,0.46963000,-0.69789535,-1.19847998,-0.46156095
1603788726.53727484,0.05014200,-0.00695400,1.01857800,0.01441226,-0.17294998,0.00140000,-0.34608000,0.15463000,-0.69789535,-1.19847998,-0.46156095
1603788726.59832621,0.05111800,-0.00780800,1.01601600,-0.04779857,-0.05455331,-0.03360000,-0.24108000,-0.02037000,-0.69409529,-1.20023385,-0.45439930
1603788726.65947461,0.05014200,-0.00500200,1.01650400,0.10861539,-0.18836490,-0.10360000,0.00392000,0.50463000,-0.69380298,-1.19657995,-0.45629933
1603788726.72073603,0.04953200,-0.00634400,1.01687000,0.10154896,-0.08722684,-0.03360000,-0.31108000,0.29463000,-0.69380298,-1.19657995,-0.45629933
1603788726.78185487,0.04904400,-0.00683200,1.01760200,0.00635765,0.05767793,0.10640000,-0.20608000,0.04963000,-0.69438761,-1.19584917,-0.45600702
1603788726.84369588,0.05075200,-0.00805200,1.01882200,-0.06215372,0.14017562,0.42140000,-0.52108000,-0.05537000,-0.69438761,-1.19584917,-0.45600702
1603788726.90601063,0.04928800,-0.00658800,1.01491800,0.01867600,0.08864738,0.45640000,-0.45108000,-0.23037000,-0.69570301,-1.19511839,-0.45746858
1603788726.96832561,0.05026400,-0.00646600,1.02016400,-0.08896247,0.21206981,0.00140000,-0.31108000,0.01463000,-0.69760304,-1.19190295,-0.45293774
1603788727.03054786,0.04977600,-0.00683200,1.01687000,0.10182526,-0.08444712,0.03640000,-0.62608000,-0.30037000,-0.69760304,-1.19190295,-0.45293774
1603788727.09265494,0.04965400,-0.00707600,1.01784600,0.12892022,0.00784758,-0.13860000,-0.20608000,0.43463000,-0.70096463,-1.19292605,-0.45688395
1603788727.15501094,0.05014200,-0.00695400,1.01601600,0.13455373,-0.20646321,-0.10360000,-0.10108000,0.32963000,-0.69263373,-1.20169541,-0.45849167
1603788727.21720195,0.04965400,-0.00768600,1.01699200,-0.11789962,0.01848352,0.38640000,-0.45108000,-0.12537000,-0.69263373,-1.20169541,-0.45849167
1603788727.28411245,0.05075200,-0.00780800,1.01748000,-0.04864392,-0.03949972,-0.41860000,0.14392000,0.57463000,-0.69877229,-1.19628764,-0.44855305
1603788727.34659433,0.05026400,-0.00695400,1.01601600,-0.00244305,-0.02502920,0.10640000,-0.48608000,0.01463000,-0.69877229,-1.19628764,-0.48596901
1603788727.40903974,0.05111800,-0.00719800,1.01528400,-0.01551941,-0.06832950,-0.41860000,-0.10108000,0.50463000,-0.69643379,-1.19628764,-0.45629933
1603788727.47118926,0.04904400,-0.00756400,1.01382000,-0.03681616,0.07883975,0.14140000,-0.38108000,0.08463000,-0.69044139,-1.19248758,-0.45352236
1603788727.53342223,0.05038600,-0.00573400,1.01784600,-0.02832270,0.24039757,0.10640000,-0.62608000,-0.19537000,-0.69044139,-1.19248758,-0.45352236
1603788727.59556103,0.05050800,-0.00744200,1.01565000,0.19795150,0.11505187,0.03640000,-0.27608000,0.01463000,-0.69614148,-1.20008769,-0.44986846
1603788727.65782046,0.04916600,-0.00780800,1.01601600,0.02124311,-0.03614446,-0.03360000,-0.13608000,-0.09037000,-0.69847998,-1.19555685,-0.45030693
1603788727.72005677,0.04892200,-0.00768600,1.01748000,-0.11591833,0.07047427,-0.10360000,-0.10108000,0.22463000,-0.69847998,-1.19555685,-0.45030693
1603788727.78218007,0.05099600,-0.00793000,1.01638200,-0.05175476,-0.07357228,-0.17360000,0.03892000,0.32963000,-0.69628764,-1.19964923,-0.45732242
1603788727.84453940,0.05014200,-0.00805200,1.01687000,-0.06509024,-0.02221666,0.28140000,-0.48608000,-0.19537000,-0.69731073,-1.19657995,-0.46872260
1603788727.90693974,0.05002000,-0.00683200,1.01687000,0.00810996,0.01562826,-0.10360000,-0.20608000,0.18963000,-0.69731073,-1.19657995,-0.46872260
1603788727.96907139,0.05063000,-0.00671000,1.01882200,0.01327152,0.01009264,-0.34860000,-0.03108000,0.46963000,-0.69950307,-1.19687226,-0.45703011
1603788728.03134489,0.04965400,-0.00732000,1.01809000,-0.02125856,-0.06724530,0.03640000,-0.20608000,0.29463000,-0.69950307,-1.19687226,-0.45703011
1603788728.09348488,0.04928800,-0.00561200,1.01845600,0.05422013,0.17342146,0.00140000,-0.10108000,0.22463000,-0.69424145,-1.19482607,-0.46273020
1603788728.15576839,0.05246000,-0.00683200,1.01931000,-0.00191716,-0.17963636,-0.13860000,-0.06608000,0.36463000,-0.69204911,-1.19745688,-0.45308389
1603788728.21806645,0.04953200,-0.00610000,1.01735800,0.01351758,0.08734159,0.10640000,-0.20608000,0.08463000,-0.69204911,-1.19745688,-0.45308389
1603788728.28016281,0.05063000,-0.00622200,1.01699200,0.12099208,-0.05155622,-0.20860000,-0.06608000,0.25963000,-0.69789535,-1.19716457,-0.45703011
1603788728.34245992,0.05038600,-0.00549000,1.01638200,0.08239189,-0.01189938,0.10640000,-0.34608000,0.04963000,-0.69847998,-1.19877229,-0.45936861
1603788728.40483785,0.04928800,-0.00744200,1.01504000,-0.02483087,0.06438116,0.00140000,-0.24108000,0.22463000,-0.69847998,-1.19877229,-0.45936861
1603788728.46710539,0.05002000,-0.00732000,1.01711400,-0.02167687,-0.00145214,-0.10360000,-0.10108000,0.25963000,-0.69584917,-1.20228004,-0.45717626
1603788728.52939200,0.05099600,-0.00695400,1.01662600,-0.00127731,0.01090974,-0.34860000,0.07392000,0.46963000,-0.69584917,-1.20228004,-0.45717626
1603788728.59165859,0.04989800,-0.00902800,1.02419000,0.02202330,0.14052096,-0.13860000,0.17892000,0.71463000,-0.69087986,-1.19891844,-0.45586086
1603788728.65389848,0.04733600,-0.00744200,1.02199400,-0.04029936,0.27131049,0.03640000,-0.13608000,0.08463000,-0.69847998,-1.19818766,-0.45659164
1603788728.71613050,0.04867800,-0.00793000,1.01430800,0.05487090,0.00042765,-0.20860000,-0.06608000,0.18963000,-0.69847998,-1.19818766,-0.45659164
1603788728.78246760,0.04916600,-0.00658800,1.01784600,0.22663335,0.06687690,0.00140000,-0.27608000,0.25963000,-0.70111079,-1.19511839,-0.45206080
1603788728.84506822,0.04965400,-0.00719800,1.01504000,0.04418206,-0.00351205,0.24640000,-0.45108000,0.01463000,-0.69804151,-1.19862613,-0.44972230
1603788728.90753579,0.04965400,-0.00634400,1.01613800,0.03008243,-0.00555004,0.10640000,-0.34608000,0.04963000,-0.69804151,-1.19862613,-0.44972230
1603788728.96983552,0.04977600,-0.00793000,1.01687000,-0.06217118,-0.02650319,-0.48860000,0.10892000,0.67963000,-0.69482607,-1.19643379,-0.44972230
1603788729.03220677,0.04904400,-0.00671000,1.01772400,0.01285053,0.05503669,-0.24360000,-0.13608000,0.39963000,-0.69614148,-1.19657995,-0.45790704
1603788729.09456015,0.04953200,-0.00671000,1.01577200,0.01217197,-0.08754834,0.49140000,-0.69608000,-0.26537000,-0.69614148,-1.19657995,-0.45790704
1603788729.15686607,0.04916600,-0.00768600,1.01870000,-0.11015051,0.05772121,-0.03360000,-0.34608000,-0.09037000,-0.69541070,-1.19307220,-0.45717626
1603788729.21905160,0.04977600,-0.00780800,1.02065200,0.13708844,-0.06690267,-0.03360000,-0.62608000,-0.40537000,-0.69541070,-1.19307220,-0.45717626
1603788729.28120017,0.04916600,-0.00732000,1.01735800,-0.01140581,0.17897024,0.10640000,-0.27608000,0.88963000,-0.69336451,-1.19731073,-0.45366852
1603788729.34355092,0.04977600,-0.00671000,1.01735800,-0.19618640,0.12666678,-0.06860000,-0.17108000,0.22463000,-0.69935691,-1.19365683,-0.45191464
1603788729.40582633,0.04953200,-0.00793000,1.01699200,-0.08511108,0.01627914,0.14140000,-0.38108000,0.04963000,-0.69935691,-1.19365683,-0.45191464
1603788729.46814132,0.05063000,-0.00756400,1.01760200,-0.20920035,-0.04626495,-0.03360000,-0.13608000,0.15463000,-0.68839521,-1.19117217,-0.44665303
1603788729.53043866,0.04892200,-0.00671000,1.01760200,0.01253221,0.05958144,-0.06860000,-0.13608000,0.29463000,-0.69161064,-1.19628764,-0.44811459
1603788729.59265614,0.04977600,-0.00756400,1.01601600,-0.03586828,0.00924163,-0.03360000,-0.10108000,0.11963000,-0.69161064,-1.19628764,-0.44811459
1603788729.65505505,0.05099600,-0.00683200,1.01369800,0.00445712,0.07849710,0.21140000,-0.41608000,-0.09037000,-0.69570301,-1.19833382,-0.44811459
1603788729.71741867,0.05075200,-0.00768600,1.02053000,-0.04080910,-0.03303219,-0.06860000,-0.27608000,-0.19537000,-0.69570301,-1.19833382,-0.44811459
1603788729.77954626,0.04916600,-0.00768600,1.03370600,-0.06243862,0.25959647,-0.10360000,0.10892000,0.64463000,-0.69745688,-1.20213388,-0.46009939
1603788729.84191370,0.04977600,-0.00683200,1.01674800,-0.06842664,-0.21280157,0.07140000,-0.34608000,0.22463000,-0.69731073,-1.19950307,-0.45264543
1603788729.90439677,0.04867800,-0.00610000,1.01833400,0.09544767,-0.18946220,-0.06860000,-0.24108000,0.29463000,-0.69731073,-1.19950307,-0.45264543
1603788729.96675992,0.05050800,-0.00671000,1.01613800,-0.12800455,0.26316470,0.17640000,-0.45108000,-0.02037000,-0.69102602,-1.19102602,-0.45469161
1603788730.02913451,0.04941000,-0.00634400,1.01833400,-0.15412191,0.02251798,0.03640000,-0.27608000,0.22463000,-0.69409529,-1.19716457,-0.46141479
1603788730.09206390,0.05002000,-0.00622200,1.01735800,-0.04180310,0.00158625,-0.13860000,-0.10108000,0.22463000,-0.69409529,-1.19716457,-0.46141479
1603788730.15448999,0.05063000,-0.00707600,1.01613800,-0.23675530,-0.04625022,-0.06860000,-0.13608000,0.43463000,-0.69190295,-1.19482607,-0.45878398
1603788730.21685219,0.05099600,-0.00793000,1.01589400,-0.05865950,-0.07356957,0.00140000,-0.38108000,0.11963000,-0.69541070,-1.19102602,-0.45016077
1603788730.28330016,0.05014200,-0.00597800,1.01589400,0.05342487,-0.01171578,0.00140000,-0.10108000,0.18963000,-0.69541070,-1.19102602,-0.45016077
1603788730.34581375,0.04977600,-0.00585600,1.01552800,0.06016677,0.02846511,-0.06860000,-0.03108000,0.32963000,-0.69497223,-1.19497223,-0.45936861
1603788730.40832853,0.05063000,-0.00561200,1.01931000,0.07511685,-0.07067361,0.00140000,-0.13608000,0.18963000,-0.69497223,-1.19497223,-0.45936861
1603788730.47066045,0.04965400,-0.00646600,1.01784600,-0.22034678,0.12397994,-0.06860000,0.07392000,0.71463000,-0.69292605,-1.19614148,-0.45133002
1603788730.53302121,0.04989800,-0.00756400,1.01943200,0.08199871,-0.05665194,-0.10360000,-0.55608000,-0.40537000,-0.70447238,-1.19541070,-0.46404560
1603788730.59538555,0.05014200,-0.00719800,1.01760200,-0.04330848,0.14332261,0.03640000,-0.20608000,-0.12537000,-0.70447238,-1.19541070,-0.46404560
1603788730.65796852,0.04965400,-0.00780800,1.01674800,-0.01007053,-0.11320052,-0.17360000,-0.13608000,0.39963000,-0.69614148,-1.19921076,-0.46258404
1603788730.72030497,0.05026400,-0.00841800,1.01516200,0.00586136,-0.11079263,-0.10360000,-0.17108000,0.32963000,-0.69877229,-1.19409529,-0.45966092
1603788730.78257990,0.05063000,-0.00695400,1.01565000,0.10119063,-0.04260843,0.00140000,-0.13608000,0.36463000,-0.69877229,-1.19409529,-0.45966092
1603788730.84497142,0.04855600,-0.00671000,1.01833400,0.10067565,0.06961155,0.07140000,-0.24108000,0.08463000,-0.69570301,-1.19701842,-0.45936861
1603788730.90742159,0.05087400,-0.00756400,1.01711400,-0.03548866,-0.05012100,-0.03360000,-0.10108000,0.18963000,-0.69570301,-1.19716457,-0.45951476
1603788730.96973395,0.04977600,-0.00683200,1.01516200,0.00448179,0.00282448,-0.27860000,-0.03108000,0.53963000,-0.69131833,-1.19716457,-0.45951476
1603788731.03209090,0.04989800,-0.00646600,1.01894400,0.02700297,0.06517463,0.00140000,-0.10108000,0.18963000,-0.69292605,-1.19804151,-0.46141479
1603788731.09455276,0.05014200,-0.00561200,1.01638200,0.07419455,-0.01722771,-0.41860000,0.10892000,0.39963000,-0.69292605,-1.19804151,-0.46141479
1603788731.15693521,0.04989800,-0.01085800,1.01857800,-0.21996925,0.24917023,0.07140000,-0.38108000,-0.16037000,-0.69087986,-1.19716457,-0.45439930
1603788731.21934414,0.05002000,-0.00744200,1.01186800,0.17628525,-0.05742391,-0.03360000,-0.13608000,0.29463000,-0.69526454,-1.19745688,-0.45703011
1603788731.28160501,0.05014200,-0.00671000,1.01504000,0.03048106,0.11529874,0.07140000,-0.17108000,-0.09037000,-0.69526454,-1.19745688,-0.45703011
1603788731.34400105,0.05038600,-0.00622200,1.01662600,-0.00685391,-0.13763454,0.07140000,-0.31108000,-0.02037000,-0.69818766,-1.19628764,-0.45118386
1603788731.40636849,0.04928800,-0.00622200,1.01674800,-0.16414699,0.13037670,0.31640000,-0.45108000,-0.05537000,-0.69599532,-1.19789535,-0.45849167
1603788731.46864462,0.05026400,-0.00768600,1.01687000,-0.13778518,-0.01207057,-0.03360000,-0.24108000,0.18963000,-0.69599532,-1.19789535,-0.45849167
1603788731.53103089,0.05124000,-0.00683200,1.01650400,-0.08684664,-0.09084943,-0.20860000,0.03892000,0.46963000,-0.69877229,-1.19307220,-0.45249927
1603788731.59321356,0.04989800,-0.00610000,1.01674800,0.04695986,0.00538143,-0.24360000,-0.10108000,0.25963000,-0.69877229,-1.19307220,-0.45249927
