1603799848.2480016,0.3,0.18
1603799848.749625,0.18,0.3
1603799849.251415,0.18,0.3
1603799849.753129,0.18,0.3
1603799850.2548602,0.3,0.3
1603799850.756664,0.3,0.3
1603799851.258562,0.3,0.3
1603799851.7602835,0.18,0.3
1603799852.262072,0.3,0.18
1603799852.7637787,0.18,0.3
1603799853.2655356,0.3,0.3
1603799853.7673035,0.3,0.3
1603799854.2689824,0.3,0.3
1603799854.7707412,0.3,0.3
1603799855.2725477,0.3,0.3
1603799855.7742379,0.3,0.3
1603799856.275902,0.3,0.3
1603799856.7778552,0.3,0.18
1603799857.2796223,0.18,0.3
1603799857.781358,0.18,0.3
1603799858.2831192,0.3,0.3
1603799858.7847433,0.3,0.3
1603799859.2863996,0.3,0.3
1603799859.7882605,0.18,0.3
1603799860.28999,0.3,0.3
1603799860.7916293,0.3,0.3
1603799861.2934253,0.3,0.3
1603799861.7950976,0.18,0.3
1603799862.296861,0.3,0.3
1603799862.7986584,0.3,0.3
1603799863.3003867,0.3,0.3
1603799863.8020713,0.3,0.3
1603799864.3038566,0.3,0.3
1603799864.8055396,0.3,0.3
1603799865.3072283,0.3,0.3
1603799865.809054,0.3,0.3
1603799866.3108432,0.3,0.3
1603799866.8124511,0.18,0.3
1603799867.3142111,0.18,0.3
1603799867.8160677,0.3,0.3
1603799868.3178372,0.3,0.3
1603799868.819615,0.3,0.3
1603799869.321311,0.3,0.3
1603799869.8229961,0.3,0.3
1603799870.3247697,0.3,0.3
1603799870.8264368,0.3,0.3
1603799871.328071,0.3,0.3
1603799871.8298464,0.3,0.3
1603799872.3315775,0.3,0.3
1603799872.8333664,0.3,0.3
1603799873.335184,0.18,0.3
1603799873.8369732,0.3,0.3
1603799874.3386796,0.3,0.18
1603799874.8404336,0.18,0.3
1603799875.3421621,0.18,0.3
1603799875.8440094,0.3,0.3
1603799876.345819,0.3,0.3
1603799876.847496,0.3,0.3
1603799877.349122,0.3,0.3
1603799877.8508883,0.3,0.3
1603799878.352563,0.3,0.3
1603799878.8542914,0.3,0.3
1603799879.3560956,0.3,0.3
1603799879.857821,0.18,0.3
1603799880.3594823,0.3,0.3
1603799880.861263,0.3,0.3
1603799881.3629682,0.3,0.3
1603799881.8647683,0.3,0.3
1603799882.3665674,0.3,0.3
1603799882.8684373,0.18,0.3
1603799883.3701882,0.3,0.3
1603799883.8719752,0.3,0.3
1603799884.3737845,0.3,0.3
1603799884.8755767,0.18,0.3
1603799885.3774042,0.3,0.18
1603799885.8791173,0.18,0.3
1603799886.380897,0.18,0.3
1603799886.8826747,0.3,0.3
1603799887.3843834,0.3,0.3
1603799887.886163,0.3,0.3
1603799888.3879328,0.3,0.3
1603799888.8895845,0.3,0.3
1603799889.3912358,0.3,0.3
1603799889.8931293,0.3,0.3
1603799890.394879,0.3,0.18
1603799890.896547,0.3,0.18
1603799891.3983815,0.0375,0.3
1603799891.9000242,0.3,0.3
1603799892.4016666,0.18,0.3
1603799892.9034472,0.3,0.18
1603799893.4051151,0.18,0.3
1603799893.906758,0.3,0.3
1603799894.4086106,0.18,0.3
1603799894.9102638,0.3,0.3
1603799895.4120324,0.18,0.3
1603799895.913862,0.3,0.3
1603799896.4155586,0.3,0.18
1603799896.9172184,0.3,0.3
1603799897.4189825,0.18,0.3
1603799897.9207494,0.3,0.3
1603799898.422431,0.3,0.3
1603799898.924216,0.3,0.3
1603799899.4258668,0.18,0.3
1603799899.9275548,0.3,0.3
1603799900.4293246,0.3,0.3
1603799900.9311123,0.3,0.18
1603799901.4328794,0.3,0.18
1603799901.9346611,0.3,0.18
1603799902.4364374,0.3,0.18
1603799902.9382823,0.3,0.18
1603799903.4401174,0.3,0.18
1603799903.9419277,0.3,0.18
1603799904.4436257,0.3,0.18
1603799904.9454665,0.3,0.18
1603799905.4471798,0.3,0.18
