1605525942.51711011,-0.00768600,-0.00280600,1.03199800,0.01414900,0.06217762,-0.12908000,0.10855250,0.05778500,0.47091494,-0.05817013,0.35019000
1605525942.58111978,-0.00695400,-0.00073200,1.03212000,-0.14396598,0.20982385,0.04592000,-0.24144750,-0.01221500,0.46682257,-0.05290851,0.35150541
1605525942.64291644,-0.00695400,-0.00061000,1.02992400,0.00020772,0.02306638,-0.02408000,0.17855250,0.19778500,0.46682257,-0.05290851,0.35150541
1605525942.70457101,-0.00732000,-0.00170800,1.03334000,-0.00215842,0.05362621,-0.05908000,0.21355250,0.05778500,0.46579947,-0.05524700,0.34390529
1605525942.76628232,-0.00732000,-0.00244000,1.03480400,-0.26926090,0.04039551,-0.02408000,0.03855250,0.19778500,0.46579947,-0.05524700,0.34390529
1605525942.82799315,-0.00610000,-0.00195200,1.03090000,-0.15410739,0.08034977,-0.02408000,0.10855250,0.09278500,0.47047647,-0.06080094,0.35252850
1605525942.88963985,-0.00744200,-0.00109800,1.03114400,-0.12305478,0.05172310,0.11592000,-0.45144750,-0.32721500,0.46945338,-0.05510085,0.35399006
1605525942.95128798,-0.00622200,-0.00183000,1.03358400,-0.00910889,-0.00923592,0.01092000,-0.17144750,-0.08221500,0.46945338,-0.05510085,0.35399006
1605525943.01294398,-0.00744200,-0.00231800,1.03395000,-0.05999672,-0.10122943,0.01092000,0.10855250,-0.29221500,0.47296112,-0.05729319,0.34960538
1605525943.07458210,-0.00622200,-0.00207400,1.03187600,0.08205882,-0.11633302,-0.05908000,-0.06644750,0.02278500,0.47296112,-0.05232388,0.35077463
1605525943.13628316,-0.00622200,-0.00170800,1.03236400,0.22388180,-0.02026751,-0.02408000,0.17855250,0.12778500,0.46916106,-0.05232388,0.35077463
1605525943.19799757,-0.00768600,-0.00305000,1.03187600,-0.07431614,0.06303685,-0.19908000,0.35355250,0.26778500,0.46346098,-0.05963169,0.34975153
1605525943.26093602,-0.00524600,-0.00219600,1.03309600,-0.02628039,-0.07398155,0.01092000,0.07355250,0.02278500,0.46346098,-0.05963169,0.34975153
1605525943.32389855,-0.00683200,-0.00366000,1.03126600,-0.10605705,0.01134237,0.08092000,-0.03144750,-0.04721500,0.46930722,-0.05729319,0.34726688
1605525943.38697767,-0.00634400,-0.00353800,1.03102200,-0.10005010,-0.01425590,0.32592000,-0.52144750,-0.39721500,0.46448407,-0.05641625,0.35209003
1605525943.45005322,-0.00524600,-0.00280600,1.03212000,-0.06029047,-0.07363807,0.15092000,-0.10144750,0.02278500,0.46448407,-0.05641625,0.35209003
1605525943.51301455,-0.00658800,-0.00219600,1.03138800,-0.02649554,0.00108290,0.08092000,0.03855250,-0.15221500,0.46945338,-0.06007015,0.34448992
1605525943.57601500,-0.00719800,-0.00109800,1.03163200,1.76444692,0.03371496,-0.37408000,0.56355250,0.26778500,0.46945338,-0.06007015,0.34448992
1605525943.63914204,-0.00707600,-0.00097600,1.03248600,-0.03479803,0.03284848,-0.09408000,-0.10144750,-0.08221500,0.46433791,-0.06036247,0.35603625
1605525943.70218325,-0.00561200,-0.00097600,1.03456000,-0.08100619,-0.05261759,-0.19908000,0.38855250,0.19778500,0.47076878,-0.05276235,0.35106694
1605525943.76520061,-0.00573400,-0.00292800,1.03090000,0.00119279,-0.04830376,0.39592000,-0.52144750,-0.32721500,0.47076878,-0.05276235,0.35106694
1605525943.82839990,-0.00671000,-0.00207400,1.03285200,-0.14836863,0.00768115,-0.02408000,0.24855250,0.23278500,0.46536101,-0.05714703,0.35267466
1605525943.89136052,-0.00695400,-0.00195200,1.03248600,0.00032077,0.02260608,-0.09408000,0.10855250,0.05778500,0.46550716,-0.05261619,0.35515931
1605525943.95431089,-0.00658800,-0.00097600,1.03212000,-0.14092411,-0.00012746,0.18592000,-0.10144750,-0.04721500,0.46550716,-0.05261619,0.35515931
1605525944.01747513,-0.00671000,-0.00073200,1.03199800,0.10905996,-0.04609213,-0.02408000,0.10855250,0.51278500,0.46463023,-0.05685472,0.35764396
1605525944.08054042,-0.00610000,-0.00207400,1.03212000,0.16978995,-0.20278865,0.11592000,-0.03144750,-0.11721500,0.46463023,-0.05685472,0.35764396
1605525944.14347649,-0.00683200,-0.00280600,1.03407200,-0.22228099,-0.02682963,0.15092000,-0.06644750,-0.08221500,0.46316866,-0.05641625,0.34916691
1605525944.20642304,-0.00622200,-0.00134200,1.03260800,0.26486756,-0.37166352,-0.09408000,0.10855250,-0.22221500,0.46916106,-0.05510085,0.34960538
